BHK,Size_in_SqFt,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Availability_Status,Bathrooms,Balcony,Population_Density,Mall_Distance_km,Crime_Index,Infra_Growth_Score,Amenity_Count,Floor_Ratio,State_Encoded,City_Encoded,Property_Type_Apartment,Property_Type_Independent House,Property_Type_Villa,Furnished_Status_Furnished,Furnished_Status_Semi-furnished,Furnished_Status_Unfurnished,Facing_East,Facing_North,Facing_South,Facing_West,Owner_Type_Broker,Owner_Type_Builder,Owner_Type_Owner
1,1289,1,4,32,10,9,1,1,0,1,1,0,3000,6.5,3.5,6.5,2,0.25,10,18,0,0,1,0,1,0,0,0,1,0,1,0,0
4,558,14,24,28,9,4,1,1,0,1,4,2,3000,7.9,4.8,4.7,4,0.58,10,18,1,0,0,0,0,1,0,0,1,0,0,0,1
2,2743,15,22,14,3,7,3,0,0,1,2,1,1040,3.6,1.6,7.0,2,0.68,0,39,0,0,1,0,1,0,1,0,0,0,0,1,0
5,3784,13,22,24,5,6,3,1,0,1,5,3,1600,5.0,3.2,7.3,1,0.59,12,4,0,1,0,1,0,0,0,0,1,0,0,0,1
5,1635,17,17,27,4,4,3,0,1,0,5,3,380,9.5,1.4,6.4,3,1.0,1,36,0,0,1,0,0,1,0,1,0,0,0,0,1
5,3865,22,30,17,9,4,1,0,1,0,5,2,20667,1.8,6.3,4.7,1,0.73,11,27,1,0,0,0,1,0,1,0,0,0,1,0,0
4,2147,12,26,3,9,4,2,0,1,0,4,2,594,8.5,1.3,5.9,3,0.46,18,9,0,0,1,0,1,0,0,0,0,1,0,1,0
4,814,16,19,17,9,1,2,1,1,0,4,2,594,13.3,4.6,5.0,1,0.84,18,9,1,0,0,0,1,0,0,0,0,1,0,1,0
2,2156,22,28,24,9,7,2,0,1,1,2,1,3800,12.4,4.2,6.8,2,0.79,6,14,0,1,0,0,1,0,0,0,0,1,1,0,0
1,1262,1,23,13,3,6,3,1,0,0,1,0,380,14.9,3.7,6.7,5,0.04,1,36,0,0,1,1,0,0,0,1,0,0,1,0,0
2,3473,23,24,33,3,9,1,0,0,0,2,2,9000,8.3,4.2,4.4,1,0.96,4,11,0,1,0,0,1,0,0,0,1,0,0,1,0
5,1062,17,24,4,1,4,3,1,1,0,5,2,3500,12.6,7.1,5.5,1,0.71,17,31,0,0,1,0,1,0,0,0,1,0,1,0,0
5,1647,19,26,34,3,2,3,1,0,1,5,2,24252,0.8,9.6,5.5,3,0.73,19,23,0,1,0,0,0,1,0,0,1,0,1,0,0
2,4464,9,16,17,3,10,2,0,0,0,2,2,2100,6.7,4.1,5.9,3,0.56,12,8,0,0,1,1,0,0,0,0,0,1,0,1,0
4,1499,21,22,26,7,6,2,1,0,0,4,2,11297,1.4,8.1,5.9,2,0.95,4,30,0,0,1,1,0,0,0,1,0,0,0,0,1
1,3228,6,8,33,1,7,1,1,1,1,1,1,1500,7.2,4.0,3.2,5,0.75,13,1,1,0,0,0,0,1,1,0,0,0,1,0,0
1,1376,3,20,21,1,8,2,1,0,0,1,1,380,10.9,4.1,4.7,1,0.15,1,36,1,0,0,0,0,1,0,1,0,0,0,0,1
2,3067,4,7,13,4,1,2,0,0,0,2,1,2200,10.4,7.5,3.5,3,0.57,13,25,0,0,1,0,0,1,0,0,1,0,0,1,0
2,2993,18,27,33,9,10,2,1,1,0,2,2,3500,6.6,1.9,7.7,5,0.67,17,31,1,0,0,0,0,1,0,0,1,0,0,0,1
2,4942,26,30,35,3,1,2,0,1,1,2,2,817,11.2,1.0,3.2,4,0.87,18,16,0,1,0,0,1,0,0,0,1,0,0,1,0
5,2342,3,5,32,4,6,1,0,1,0,5,3,1803,14.0,3.1,3.8,1,0.6,2,32,0,1,0,0,0,1,0,0,0,1,1,0,0
4,4142,12,21,33,9,6,3,0,0,0,4,3,11297,3.8,7.1,8.5,3,0.57,4,30,0,0,1,0,1,0,0,0,1,0,0,1,0
3,4360,3,29,26,5,7,2,1,1,0,3,2,1200,9.5,1.0,5.6,1,0.1,7,20,0,1,0,1,0,0,0,0,1,0,0,1,0
1,3602,2,4,16,3,1,1,1,1,1,1,0,2100,8.2,3.0,2.0,3,0.5,12,8,0,1,0,0,1,0,1,0,0,0,1,0,0
3,4732,10,24,2,3,6,1,0,0,1,3,2,5800,3.3,5.5,3.5,4,0.42,11,33,0,0,1,1,0,0,0,0,0,1,0,0,1
5,4327,19,24,16,7,1,2,1,0,1,5,2,420,12.2,1.3,4.4,1,0.79,3,5,0,0,1,0,1,0,0,1,0,0,1,0,0
4,1613,12,18,27,10,1,1,0,1,1,4,2,740,11.5,5.2,4.1,5,0.67,7,35,1,0,0,0,1,0,1,0,0,0,0,1,0
2,2793,15,21,3,7,5,1,0,0,0,2,1,690,13.8,1.8,4.4,3,0.71,3,34,0,1,0,0,0,1,0,0,0,1,0,0,1
2,3487,8,20,18,9,2,2,1,1,1,2,1,3800,3.7,4.9,5.3,5,0.4,6,14,1,0,0,1,0,0,0,0,0,1,1,0,0
1,2567,4,20,30,6,9,3,0,1,0,1,1,11297,3.6,5.6,8.5,3,0.2,4,30,1,0,0,0,0,1,0,0,1,0,0,1,0
4,3859,5,9,15,7,1,1,1,0,1,4,3,2200,9.0,5.1,3.2,3,0.56,13,25,0,0,1,0,1,0,1,0,0,0,0,1,0
2,1197,15,17,13,10,8,3,0,1,0,2,1,1815,12.2,1.5,9.4,5,0.88,17,24,0,1,0,0,0,1,1,0,0,0,0,1,0
1,3628,25,29,19,1,6,1,1,1,0,1,0,26903,2.1,5.6,2.9,3,0.86,15,6,0,0,1,0,0,1,1,0,0,0,0,1,0
5,4663,25,28,5,6,2,3,1,0,1,5,2,1803,14.4,4.2,6.4,3,0.89,2,32,0,0,1,1,0,0,0,0,1,0,1,0,0
4,3898,0,29,11,2,7,1,0,1,1,4,2,420,9.5,2.2,3.5,2,0.0,3,5,1,0,0,0,1,0,0,0,1,0,0,1,0
1,1615,5,10,27,9,4,3,0,1,0,1,1,855,13.3,3.4,7.9,4,0.5,10,3,1,0,0,0,1,0,0,0,0,1,0,1,0
1,1854,14,23,11,1,6,2,0,1,0,1,1,11730,1.4,6.6,4.1,5,0.61,5,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2,3369,6,18,5,4,7,3,0,0,0,2,1,20667,3.9,3.7,7.3,4,0.33,11,27,1,0,0,0,0,1,0,0,1,0,1,0,0
5,1922,24,30,19,10,6,1,1,1,1,5,3,1509,4.5,3.2,5.6,4,0.8,9,38,0,1,0,1,0,0,0,1,0,0,0,1,0
2,3594,13,26,9,10,4,1,1,1,1,2,1,817,8.2,5.3,5.0,2,0.5,18,16,0,1,0,1,0,0,1,0,0,0,0,0,1
4,2578,1,21,27,9,9,2,1,1,0,4,2,11297,1.2,7.1,7.4,3,0.05,4,30,0,1,0,0,1,0,0,1,0,0,0,0,1
2,3786,10,22,29,5,6,3,0,1,0,2,2,1500,4.1,4.4,7.3,5,0.45,13,1,0,0,1,1,0,0,1,0,0,0,0,0,1
5,3244,10,30,27,7,8,3,1,0,1,5,2,11297,3.5,8.4,8.5,5,0.33,4,30,0,0,1,0,1,0,1,0,0,0,0,0,1
2,4067,24,24,5,6,3,1,1,0,0,2,2,1600,6.1,3.3,3.5,2,1.0,12,4,0,1,0,1,0,0,1,0,0,0,0,0,1
1,3745,7,29,2,2,9,2,1,0,0,1,1,1540,6.3,2.2,5.3,1,0.24,1,15,1,0,0,0,1,0,0,0,1,0,0,1,0
3,3901,11,23,8,9,7,1,1,1,0,3,1,1600,8.8,2.0,5.6,3,0.48,12,4,1,0,0,0,1,0,0,0,0,1,0,0,1
2,3233,1,24,19,2,1,3,0,0,1,2,2,9000,6.8,5.4,4.9,2,0.04,4,11,0,1,0,0,0,1,1,0,0,0,0,1,0
3,1390,14,19,23,8,6,3,0,1,1,3,2,1040,8.7,3.0,8.2,5,0.74,0,39,0,1,0,0,0,1,1,0,0,0,0,1,0
2,3969,5,11,24,4,9,3,1,0,1,2,2,1200,11.2,3.1,7.9,5,0.45,7,20,0,0,1,1,0,0,1,0,0,0,0,1,0
4,3278,7,21,15,9,5,1,0,0,0,4,2,9000,12.8,7.4,5.0,3,0.33,4,11,0,1,0,1,0,0,0,1,0,0,1,0,0
4,1832,22,27,4,4,1,3,0,0,0,4,3,2100,8.6,6.9,5.5,4,0.81,12,8,1,0,0,0,0,1,1,0,0,0,0,0,1
1,2568,8,10,10,10,2,1,0,1,1,1,0,24252,2.1,6.7,4.4,5,0.8,19,23,0,0,1,0,1,0,0,1,0,0,1,0,0
4,895,1,9,5,9,10,2,0,0,0,4,3,18480,1.5,6.4,7.7,1,0.11,16,17,0,0,1,0,0,1,0,0,0,1,0,1,0
2,2875,1,7,22,2,9,3,0,1,1,2,1,2200,5.6,5.3,7.3,4,0.14,13,25,0,1,0,0,1,0,0,0,0,1,0,1,0
1,3037,21,28,27,1,6,2,0,0,0,1,1,420,5.2,2.9,4.1,5,0.75,3,5,0,1,0,0,0,1,0,0,0,1,0,1,0
5,2194,22,25,32,9,1,1,1,0,1,5,3,11730,5.0,5.2,3.8,4,0.88,5,0,0,0,1,1,0,0,0,0,1,0,0,1,0
3,3123,2,5,20,7,5,3,0,1,1,3,1,24252,2.9,3.0,7.6,3,0.4,19,23,0,1,0,0,1,0,0,0,1,0,0,0,1
1,1350,7,28,30,1,4,2,1,1,0,1,0,1540,12.7,4.2,3.5,1,0.25,1,15,1,0,0,0,1,0,0,0,1,0,0,1,0
1,4514,7,16,5,6,3,3,0,1,1,1,0,11297,4.5,8.3,6.7,1,0.44,4,30,1,0,0,1,0,0,1,0,0,0,1,0,0
2,1815,8,22,24,5,7,1,1,0,0,2,2,3500,3.1,6.1,4.4,5,0.36,17,31,0,1,0,0,0,1,1,0,0,0,0,1,0
3,4911,6,30,21,6,10,2,1,1,1,3,1,3800,11.0,4.5,6.8,4,0.2,6,14,1,0,0,1,0,0,0,0,0,1,0,1,0
1,2327,17,19,32,3,2,2,1,1,0,1,0,26903,1.8,3.6,3.5,4,0.89,15,6,1,0,0,0,0,1,1,0,0,0,1,0,0
3,1999,6,29,18,6,2,3,0,0,0,3,1,6900,9.8,5.7,6.4,3,0.21,14,19,0,0,1,1,0,0,0,1,0,0,0,0,1
1,4128,17,29,8,5,9,3,0,1,1,1,1,740,4.6,1.2,8.2,5,0.59,7,35,1,0,0,1,0,0,0,0,0,1,0,0,1
4,3931,10,10,5,8,10,3,1,0,0,4,2,2900,7.3,3.2,9.4,4,1.0,6,12,1,0,0,1,0,0,0,0,1,0,0,0,1
5,607,5,22,18,9,7,1,0,1,1,5,2,740,4.0,2.7,5.6,5,0.23,7,35,0,0,1,0,0,1,0,0,1,0,0,0,1
2,958,9,12,16,10,8,3,1,1,1,2,2,2000,13.5,6.3,9.4,3,0.75,15,7,1,0,0,0,0,1,0,0,0,1,1,0,0
2,2039,2,16,29,2,10,3,1,1,1,2,2,565,12.7,5.4,7.6,3,0.12,11,29,0,1,0,1,0,0,1,0,0,0,1,0,0
3,608,5,7,19,6,7,2,1,0,1,3,1,11730,3.6,5.4,5.9,5,0.71,5,0,1,0,0,1,0,0,1,0,0,0,0,1,0
4,938,3,7,4,1,2,1,1,0,1,4,2,1100,11.1,3.6,1.7,1,0.43,19,10,0,0,1,0,0,1,0,1,0,0,1,0,0
5,3870,24,29,27,5,5,2,1,1,1,5,3,380,10.8,2.2,5.0,5,0.83,1,36,0,0,1,0,0,1,0,0,0,1,1,0,0
4,1675,10,15,28,9,7,1,1,1,1,4,2,420,7.0,3.4,5.6,1,0.67,3,5,0,1,0,0,0,1,0,0,0,1,1,0,0
2,3816,20,22,30,9,7,2,0,0,0,2,1,1200,13.8,4.4,6.8,3,0.91,7,20,0,0,1,0,0,1,0,0,0,1,0,1,0
2,2566,1,12,21,7,4,2,0,1,1,2,1,26903,4.2,8.7,5.3,3,0.08,15,6,0,0,1,0,1,0,0,0,0,1,0,0,1
5,3483,11,27,22,5,9,1,0,1,0,5,2,480,13.2,2.6,5.0,3,0.41,2,13,0,1,0,1,0,0,0,0,0,1,0,0,1
1,2635,7,25,8,8,8,1,1,0,1,1,0,4378,3.4,4.9,5.6,3,0.28,8,2,0,1,0,1,0,0,0,1,0,0,0,0,1
3,1310,8,23,19,9,2,3,0,0,1,3,2,2900,3.7,3.9,7.3,4,0.35,6,12,0,1,0,0,0,1,1,0,0,0,1,0,0
2,4932,1,13,15,8,8,1,1,1,0,2,2,430,7.8,4.0,5.6,1,0.08,0,40,0,0,1,1,0,0,0,0,1,0,1,0,0
1,1496,17,24,21,4,1,1,1,0,0,1,1,13600,3.6,7.3,2.3,5,0.71,5,37,1,0,0,0,1,0,0,1,0,0,1,0,0
2,2575,1,12,18,5,7,1,1,0,1,2,1,13600,6.1,10.0,4.4,4,0.08,5,37,0,0,1,0,0,1,0,0,1,0,1,0,0
5,4263,5,23,23,7,6,1,1,1,1,5,3,1040,11.3,1.1,4.7,5,0.22,0,39,0,0,1,0,0,1,0,0,0,1,0,0,1
3,4876,7,30,12,5,9,1,0,0,0,3,1,4378,1.5,7.6,5.0,3,0.23,8,2,1,0,0,0,1,0,0,1,0,0,0,1,0
2,3141,3,10,19,10,3,1,1,0,0,2,2,1200,7.1,3.2,4.7,4,0.3,8,26,0,0,1,0,1,0,0,0,1,0,0,1,0
4,3414,11,30,5,6,10,2,0,1,0,4,3,13600,7.4,8.0,6.8,5,0.37,5,37,0,1,0,0,1,0,1,0,0,0,0,0,1
5,2128,14,24,27,10,3,2,0,0,0,5,3,850,9.4,3.3,5.9,2,0.58,16,41,1,0,0,0,1,0,0,0,0,1,0,0,1
1,4850,0,30,26,2,7,2,1,1,0,1,0,480,5.8,2.4,4.7,3,0.0,2,13,0,0,1,0,0,1,0,0,0,1,1,0,0
5,4872,23,25,27,9,2,1,0,1,0,5,3,1200,3.6,1.0,4.1,2,0.92,7,20,1,0,0,0,1,0,0,1,0,0,0,1,0
4,4829,20,22,15,3,7,2,1,0,0,4,2,11730,3.3,7.2,5.0,4,0.91,5,0,1,0,0,0,0,1,0,0,0,1,1,0,0
5,738,15,25,9,5,8,3,1,1,1,5,2,9000,7.2,6.5,7.9,3,0.6,4,11,1,0,0,0,0,1,0,1,0,0,1,0,0
4,4420,18,28,23,5,8,3,1,1,0,4,2,1500,9.6,2.6,7.9,4,0.64,13,1,1,0,0,1,0,0,0,0,1,0,1,0,0
3,4479,15,27,29,2,1,1,1,0,1,3,1,850,5.6,4.9,1.7,1,0.56,16,41,1,0,0,1,0,0,0,1,0,0,1,0,0
4,1978,10,23,24,3,1,1,0,1,0,4,3,3800,10.8,5.9,2.0,4,0.43,6,14,0,1,0,0,1,0,1,0,0,0,0,0,1
4,2767,5,30,30,9,2,2,1,0,0,4,2,1540,10.6,4.3,5.3,2,0.17,1,15,0,0,1,0,0,1,0,0,0,1,1,0,0
3,1005,1,15,30,4,1,1,0,1,0,3,2,11730,3.0,7.7,2.3,1,0.07,5,0,1,0,0,0,1,0,0,0,0,1,0,0,1
5,975,3,6,5,3,5,3,1,1,0,5,2,380,10.0,5.2,6.4,1,0.5,1,36,1,0,0,1,0,0,0,0,0,1,1,0,0
4,2711,15,24,6,1,10,2,0,0,0,4,3,3500,6.7,1.0,5.3,1,0.62,17,31,0,0,1,0,0,1,1,0,0,0,0,1,0
2,2125,15,22,7,2,1,3,0,0,0,2,2,817,7.7,2.3,4.9,2,0.68,18,16,0,0,1,0,1,0,0,0,0,1,0,1,0
5,4827,18,18,22,2,1,2,1,0,1,5,2,20667,3.5,7.5,2.9,2,1.0,11,27,0,1,0,1,0,0,0,1,0,0,1,0,0
1,1612,18,21,20,6,5,2,0,1,0,1,0,2900,10.1,1.8,5.3,3,0.86,6,12,0,1,0,0,1,0,0,0,0,1,0,1,0
1,975,8,28,19,8,1,1,1,0,1,1,0,2000,5.0,1.0,3.5,1,0.29,15,7,0,1,0,0,1,0,0,1,0,0,1,0,0
4,2019,10,17,7,2,7,2,0,0,1,4,3,594,14.3,4.0,4.7,4,0.59,18,9,0,1,0,1,0,0,0,0,0,1,0,0,1
3,1750,1,15,19,10,10,2,1,0,1,3,2,6900,13.6,7.3,8.0,4,0.07,14,19,0,1,0,0,1,0,0,0,0,1,0,1,0
1,1767,3,25,9,3,1,3,1,1,0,1,1,9000,13.6,3.6,5.2,1,0.12,4,11,0,1,0,1,0,0,1,0,0,0,1,0,0
4,2931,5,27,9,7,6,1,0,0,0,4,2,430,4.7,3.8,4.7,4,0.19,0,40,0,1,0,0,1,0,0,0,1,0,1,0,0
1,3335,0,9,2,10,3,2,0,1,0,1,0,1600,10.3,2.7,5.9,4,0.0,12,4,0,0,1,1,0,0,1,0,0,0,0,1,0
4,1061,4,21,31,3,8,1,1,1,1,4,2,4378,1.3,5.5,4.1,1,0.19,8,2,0,0,1,0,1,0,0,0,0,1,1,0,0
1,4316,19,20,21,4,5,3,1,0,1,1,1,2000,12.4,6.7,6.7,1,0.95,15,7,1,0,0,1,0,0,1,0,0,0,0,1,0
4,2633,4,22,19,10,8,1,0,0,1,4,3,13600,11.9,9.5,6.2,4,0.18,5,37,0,1,0,0,0,1,1,0,0,0,0,0,1
2,3621,21,29,25,2,10,3,1,0,1,2,1,26903,2.7,7.1,7.6,4,0.72,15,6,1,0,0,1,0,0,0,0,0,1,1,0,0
5,529,7,24,34,6,1,2,1,0,0,5,3,480,13.0,1.0,4.1,5,0.29,2,13,0,1,0,0,0,1,0,0,1,0,1,0,0
3,4658,7,22,20,1,6,3,1,1,1,3,2,11297,1.9,6.8,6.1,2,0.32,4,30,0,1,0,0,1,0,0,1,0,0,0,0,1
4,2682,12,15,10,5,4,3,0,1,0,4,3,3800,9.4,6.2,6.7,2,0.8,6,14,0,0,1,0,0,1,0,1,0,0,0,1,0
5,1336,18,28,13,1,6,1,0,0,0,5,2,1100,8.8,7.1,2.9,5,0.64,19,10,0,1,0,1,0,0,0,1,0,0,0,1,0
3,2958,11,19,28,4,4,1,1,0,1,3,2,18480,1.0,10.0,3.2,4,0.58,16,17,0,0,1,1,0,0,0,1,0,0,0,1,0
2,1827,1,18,15,6,2,1,1,0,1,2,2,2000,10.4,5.2,3.2,3,0.06,15,7,0,0,1,1,0,0,0,0,1,0,0,1,0
1,1290,5,18,11,3,6,2,0,1,1,1,1,3500,11.5,5.9,4.7,2,0.28,17,31,0,0,1,0,0,1,0,1,0,0,0,1,0
3,4459,3,28,21,2,8,3,1,1,1,3,2,9000,7.6,3.5,7.0,4,0.11,4,11,0,0,1,0,0,1,0,0,1,0,0,0,1
3,1712,19,29,14,8,7,3,0,1,0,3,1,380,5.8,3.2,8.5,3,0.66,1,36,0,0,1,1,0,0,0,0,0,1,1,0,0
1,1208,18,28,26,1,1,2,1,1,1,1,0,855,12.6,3.5,2.6,4,0.64,10,3,0,1,0,0,0,1,0,0,1,0,0,0,1
4,4518,2,4,10,1,3,3,0,1,1,4,2,430,8.8,3.1,5.2,1,0.5,0,40,1,0,0,0,1,0,1,0,0,0,1,0,0
3,3282,19,26,19,10,5,3,1,0,0,3,2,3800,11.3,5.2,8.5,4,0.73,6,14,0,0,1,1,0,0,0,0,0,1,1,0,0
2,1502,1,28,18,8,9,2,0,0,1,2,2,900,6.1,1.8,7.1,1,0.04,8,28,1,0,0,0,0,1,0,1,0,0,0,0,1
1,4368,30,30,3,5,10,2,0,0,0,1,1,594,6.6,6.5,6.5,5,1.0,18,9,0,0,1,0,0,1,0,1,0,0,0,0,1
1,4418,25,29,15,9,1,1,0,0,0,1,0,500,5.5,1.0,3.8,2,0.86,14,21,0,1,0,0,1,0,1,0,0,0,0,1,0
1,2574,3,22,18,5,7,1,1,0,0,1,0,1815,13.8,5.5,4.4,1,0.14,17,24,0,0,1,0,0,1,1,0,0,0,1,0,0
4,4488,6,10,32,3,7,2,1,0,1,4,3,900,4.9,1.4,5.0,4,0.6,8,28,1,0,0,0,0,1,0,0,0,1,1,0,0
4,3022,1,6,24,2,4,1,1,1,1,4,2,1200,12.3,3.9,2.6,2,0.17,8,26,0,0,1,0,0,1,0,1,0,0,0,1,0
5,726,11,20,19,8,7,2,1,1,0,5,3,26903,4.3,8.7,6.5,4,0.55,15,6,1,0,0,1,0,0,1,0,0,0,0,0,1
4,3780,24,26,14,4,4,2,1,1,1,4,3,3800,8.3,6.0,4.4,2,0.92,6,14,1,0,0,1,0,0,0,0,1,0,0,1,0
2,1813,15,23,23,7,9,2,1,1,1,2,1,594,10.4,1.4,6.8,2,0.65,18,9,0,0,1,0,1,0,0,0,1,0,0,0,1
1,2689,3,8,23,5,4,1,0,0,1,1,0,3800,12.0,5.4,3.5,3,0.38,6,14,0,0,1,1,0,0,0,0,0,1,0,0,1
3,3583,6,26,25,10,7,1,1,1,0,3,2,2100,10.0,3.1,5.9,3,0.23,12,8,1,0,0,0,0,1,1,0,0,0,1,0,0
3,2613,10,16,28,5,2,3,0,0,0,3,2,420,7.6,3.6,6.1,3,0.62,3,5,0,0,1,0,0,1,0,0,0,1,0,0,1
3,4199,6,24,12,10,8,3,1,0,0,3,2,480,11.1,2.1,9.4,4,0.25,2,13,0,1,0,1,0,0,0,0,1,0,1,0,0
1,2272,16,30,16,3,10,2,1,0,1,1,0,900,12.8,1.8,5.9,1,0.53,8,28,0,0,1,0,0,1,0,1,0,0,0,0,1
2,718,19,21,27,6,10,2,1,1,0,2,1,1540,13.7,2.5,6.8,1,0.9,1,15,0,0,1,0,1,0,0,0,1,0,0,0,1
4,1817,23,29,2,2,3,3,1,0,1,4,2,18480,5.0,8.1,5.5,3,0.79,16,17,0,1,0,0,0,1,0,1,0,0,0,1,0
2,861,9,11,17,7,10,2,0,1,1,2,1,13600,4.6,6.6,7.1,1,0.82,5,37,0,0,1,0,0,1,1,0,0,0,0,1,0
5,1491,22,28,21,1,4,3,0,1,1,5,2,11730,2.0,7.2,5.5,5,0.79,5,0,1,0,0,0,0,1,0,0,1,0,1,0,0
2,1849,2,8,5,10,9,3,1,1,1,2,2,26903,4.9,3.3,9.7,1,0.25,15,6,0,1,0,0,0,1,0,1,0,0,1,0,0
1,4826,16,26,13,6,4,3,1,0,0,1,0,11730,1.9,10.0,7.0,3,0.62,5,0,0,0,1,1,0,0,0,0,1,0,0,1,0
5,2733,2,10,19,4,7,2,1,1,1,5,2,565,8.3,2.5,5.3,1,0.2,11,29,0,1,0,0,0,1,0,1,0,0,1,0,0
3,2668,3,17,29,5,2,2,1,0,1,3,1,594,10.0,2.6,4.1,5,0.18,18,9,0,1,0,0,1,0,0,0,1,0,0,0,1
2,4875,3,10,8,8,8,2,0,1,0,2,1,500,5.1,2.8,6.8,1,0.3,14,21,0,0,1,0,1,0,0,0,0,1,0,0,1
3,1124,15,22,9,3,9,1,1,0,1,3,1,3500,8.1,4.9,4.4,4,0.68,17,31,0,0,1,0,1,0,0,1,0,0,1,0,0
1,2069,6,21,18,6,7,1,0,0,0,1,0,5800,4.6,4.8,4.7,5,0.29,11,33,1,0,0,0,0,1,1,0,0,0,0,0,1
3,3384,4,24,28,7,8,1,1,0,0,3,2,1200,9.1,3.7,5.3,3,0.17,7,20,0,1,0,1,0,0,0,1,0,0,0,0,1
2,2048,8,26,10,1,5,1,1,0,0,2,2,480,8.9,1.5,2.6,2,0.31,2,13,0,1,0,1,0,0,1,0,0,0,1,0,0
2,2734,3,6,8,9,2,2,1,0,1,2,1,850,14.2,5.3,5.3,1,0.5,16,41,0,0,1,1,0,0,0,0,0,1,0,0,1
4,4537,5,15,14,10,2,3,0,0,0,4,3,3500,7.9,4.1,7.6,1,0.33,17,31,0,1,0,0,0,1,0,0,0,1,0,1,0
4,3640,6,14,29,10,3,3,0,1,1,4,2,480,13.9,4.3,7.9,3,0.43,2,13,0,1,0,0,1,0,0,1,0,0,0,0,1
1,3891,18,22,26,2,5,3,1,0,0,1,0,6900,10.0,6.5,6.1,2,0.82,14,19,1,0,0,1,0,0,0,0,1,0,0,1,0
2,2280,9,20,16,6,6,1,1,0,1,2,1,2900,11.1,3.1,4.4,4,0.45,6,12,1,0,0,0,1,0,0,1,0,0,0,1,0
2,3379,13,18,27,10,6,2,0,1,1,2,2,13600,9.6,5.7,6.8,5,0.72,5,37,0,1,0,0,1,0,0,1,0,0,0,0,1
3,2973,1,28,20,2,8,3,0,0,0,3,2,26903,3.0,8.8,7.0,3,0.04,15,6,1,0,0,0,1,0,0,1,0,0,0,1,0
2,2656,19,20,27,7,7,3,1,0,1,2,1,18480,3.1,7.9,8.2,5,0.95,16,17,0,1,0,0,1,0,0,1,0,0,0,0,1
3,4679,1,5,4,3,4,3,1,1,0,3,2,565,12.9,1.6,6.1,4,0.2,11,29,0,1,0,0,0,1,0,1,0,0,0,0,1
2,2554,11,11,22,7,2,3,1,0,1,2,2,24252,1.0,7.2,6.7,3,1.0,19,23,0,1,0,1,0,0,0,1,0,0,1,0,0
3,1312,11,23,21,2,7,3,0,0,0,3,2,1600,6.7,3.8,6.7,1,0.48,12,4,1,0,0,0,0,1,0,1,0,0,0,1,0
5,4032,1,22,33,9,8,2,1,0,1,5,3,2900,13.3,5.4,7.1,5,0.05,6,12,1,0,0,1,0,0,0,1,0,0,1,0,0
3,3014,14,15,2,2,8,3,0,0,0,3,1,500,4.3,1.9,7.0,1,0.93,14,21,0,1,0,0,0,1,1,0,0,0,1,0,0
2,962,4,21,16,5,10,1,0,1,1,2,2,6900,7.0,5.5,5.3,3,0.19,14,19,0,0,1,1,0,0,1,0,0,0,0,1,0
1,983,21,29,7,4,1,2,0,0,0,1,0,2000,10.4,3.7,3.5,5,0.72,15,7,0,0,1,0,1,0,0,0,1,0,0,0,1
1,3369,3,17,6,6,3,3,0,1,1,1,1,1540,14.0,4.1,6.7,1,0.18,1,15,1,0,0,0,0,1,0,0,0,1,0,1,0
3,4336,4,15,28,10,10,2,1,0,0,3,1,6900,14.6,6.6,8.0,1,0.27,14,19,0,1,0,1,0,0,1,0,0,0,0,1,0
2,4761,14,16,8,4,7,1,0,1,1,2,1,2000,6.3,2.9,4.1,5,0.88,15,7,1,0,0,0,0,1,0,1,0,0,0,1,0
3,3258,14,20,4,7,4,2,1,0,0,3,1,1200,5.2,4.0,5.3,3,0.7,7,20,0,0,1,0,1,0,0,0,1,0,0,0,1
1,3463,3,26,27,6,6,3,0,0,1,1,0,3000,12.3,4.3,7.6,3,0.12,10,18,0,0,1,1,0,0,0,0,1,0,1,0,0
2,3139,5,23,11,6,3,2,1,1,1,2,1,1200,12.8,3.6,4.7,4,0.22,7,20,0,1,0,1,0,0,0,0,0,1,0,1,0
2,2081,3,11,27,3,4,2,1,1,1,2,1,380,14.3,5.4,4.1,1,0.27,1,36,0,0,1,0,1,0,0,1,0,0,0,0,1
4,3065,0,22,32,3,7,2,0,0,1,4,2,3800,12.4,4.7,5.0,3,0.0,6,14,0,1,0,0,0,1,0,0,0,1,1,0,0
1,1474,27,28,22,9,9,2,1,1,0,1,1,1803,9.1,3.1,7.4,2,0.96,2,32,0,0,1,0,0,1,1,0,0,0,0,1,0
2,4406,5,24,27,4,2,1,1,1,0,2,2,1509,5.2,3.2,2.6,4,0.21,9,38,0,1,0,0,1,0,0,0,1,0,0,1,0
4,2588,18,27,28,5,3,3,1,1,0,4,2,420,4.5,5.8,6.4,3,0.67,3,5,0,1,0,1,0,0,0,1,0,0,1,0,0
3,2940,14,22,18,10,8,3,0,0,0,3,2,13600,9.6,5.6,9.4,1,0.64,5,37,0,0,1,0,1,0,0,0,0,1,0,1,0
1,1444,13,29,6,9,1,2,0,0,1,1,0,1040,4.8,3.3,5.0,3,0.45,0,39,1,0,0,1,0,0,0,0,1,0,0,0,1
